,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
424,YuMuuv,"HealthTech, Life","B2B,",5,? 18.9K,? 45.2K,2019,https://yumuuv.com
425,,sciences &,B2B2C,,,,,
426,,Wellness,,,,,,
427,Relancer,Business,B2B,6,? 18.7K,? 16.6K,2020,https://relancer.com
428,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
429,,,model,count 1Q,taxes 1Q,1Q,founded,
430,Digiotouch,Business,"B2B, B2C,",5,? 18.7K,? 601,2018,https://www.digiotouch.com
431,,software & HR,B2B2C,,,,,
432,Marduk Technologies,SpaceTech,"B2B, B2G",8,? 18.6K,? 26K,2016,www.marduk.ee
433,Dexatel,Communication,"B2B,",3,? 18.1K,? 6.6M,2015,https://dexatel.com/
434,,,B2B2C,,,,,
435,shoproller,AdTech &,-,5,? 17.8K,? 66.5K,2012,http://www.shoproller.ee/
436,,Creative Tech,,,,,,
437,NEURISIUM,Advanced,B2B,6,? 17.6K,? 93K,2017,www.neurisium.com
438,,Manufacturing,,,,,,
439,,& Industry,,,,,,
440,Vegvisir,Advanced,"B2B, B2G",1,? 17.5K,? 65.9K,2021,https://vegvisir.ee
441,,Manufacturing,,,,,,
442,,& Industry,,,,,,
443,Speys,Transportation,B2B,6,? 17.4K,? 215.5K,2016,https://www.speys.com/
444,,& Logistics,,,,,,
445,Synbase,"HealthTech, Life","B2B, B2G",9,? 17.1K,? 181.5K,2016,https://synbase.eu/
446,,sciences &,,,,,,
447,,Wellness,,,,,,
448,Gelatex,Advanced,B2B,5,? 17K,? 27.8K,2016,www.gelatex.com
449,,Manufacturing,,,,,,
450,,& Industry,,,,,,
451,Omniwire Estonia,FinTech,B2B2C,9,? 16.9K,-,2020,omniwire.com
452,Worksup,AdTech &,"B2B, B2G",5,? 16.8K,? 53K,2018,https://www.worksup.com/
453,,Creative Tech,,,,,,
454,hi.com,FinTech,"B2B, B2C,",6,? 16.6K,? 830.1K,2020,hi.com
455,,,B2B2C,,,,,
456,Erplybooks,FinTech,-,6,? 16.5K,? 109K,2011,https://www.erplybooks.com/
457,Triumf Health,"HealthTech, Life",B2B,5,? 16.5K,? 11.1K,2018,http://triumf.health/
458,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
459,,,model,count 1Q,taxes 1Q,1Q,founded,
460,,sciences &,,,,,,
461,,Wellness,,,,,,
462,Salto X,FinTech,B2B2C,4,? 16.5K,? 60.3K,2021,www.saltox.co
463,CostPocket,FinTech,B2B,3,? 16.5K,? 101.4K,2016,https://www.costpocket.com
464,Storadera,Communication,B2B,5,? 16.4K,? 6.6K,2019,storadera.com
465,Salto,Communication,C2C,1,? 16K,? 12K,2017,https://salto.co/
466,Bladestorm,Gaming,B2C,2,? 16K,? 350.3K,2020,bladestorm.org
467,Reverse Resources,CleanTech,B2B,3,? 16K,? 15.2K,2014,http://www.reverseresources.net
468,PDF Generator API,Business,B2B,2,? 15.4K,? 218.7K,2012,https://pdfgeneratorapi.com/
469,,software & HR,,,,,,
470,Autlo OU,Transportation,B2B2C,7,? 15.2K,? 109K,2013,www.autlo.com
471,,& Logistics,,,,,,
472,Waybiller,Transportation,"B2B, B2G",5,? 15.1K,? 29.3K,2017,https://waybiller.com
473,,& Logistics,,,,,,
474,Ultra,Gaming,B2C,7,? 14.9K,? 2M,2018,www.ultra.io
475,Ampher Technologies,CleanTech,B2B2C,7,? 14.9K,? 2.8K,2018,www.amphertech.com
476,Vespia,CyberTech,B2B,7,? 14.9K,? 12.8K,2020,https://vespia.io/
477,Rephop,FinTech,B2B,3,? 14.6K,? 54.9K,2013,https://www.rephop.com/
478,Ninja Solutions,PropTech &,-,7,? 14.5K,? 11.6K,2012,https://ninja.solutions/
479,,Construction,,,,,,
480,Wert,FinTech,"B2B,",24,? 14.3K,-,2020,wert.io
481,,,B2B2C,,,,,
482,Mentornaut,EdTech,B2C,9,? 14.1K,? 16.3K,2020,https://mentornaut.ee
483,GPO,CleanTech,"B2B, B2C,",2,? 14K,? 111.6K,2020,https://www.gpo-tech.com/
484,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
485,,,model,count 1Q,taxes 1Q,1Q,founded,
486,Futuclass,EdTech,"B2G, B2C,",6,? 14K,? 16.7K,2019,www.futuclass.com
487,,,B2B2C,,,,,
488,Paul-Tech,AgTech &,B2B,5,? 13.8K,? 22.3K,2019,https://paul-tech.com/
489,,FoodTech,,,,,,
490,Eliis,EdTech,"B2B, B2G,",7,? 13.7K,? 75.1K,2013,www.eliis.ee
491,,,B2C,,,,,
492,makeitneutral,CleanTech,"B2B, B2C,",7,? 13.7K,? 10.4K,2021,makeitneutral.org
493,,,B2B2C,,,,,
494,JxBrowser,Business,B2B,3,? 13.7K,? 2.8M,2016,https://www.teamdev.com/jxbrowser
495,,software & HR,,,,,,
496,CUPLOOP,CleanTech,"B2B,",8,? 13.4K,? 13.1K,2018,www.cuploop.com
497,,,B2B2C,,,,,
498,Supervisely,Business,B2B,3,? 13.3K,? 193.3K,2020,https://supervise.ly
499,,software & HR,,,,,,
500,Hundred5,Business,-,3,? 13.3K,? 226.7K,2017,http://hundred5.com/
501,,software & HR,,,,,,
502,Scalacube,Gaming,B2C,2,? 13.3K,? 1.7M,2019,https://scalacube.com
503,Dashbird,Business,-,6,? 13.3K,? 104.2K,2017,https://dashbird.io/
504,,software & HR,,,,,,
505,Upty,Consumer,B2C,20,? 13.1K,-,2018,upty.ee
506,,products and,,,,,,
507,,services,,,,,,
508,Geneto,"HealthTech, Life","B2C,",7,? 13K,? 26.9K,2016,https://geneto.com/
509,,sciences &,B2B2C,,,,,
510,,Wellness,,,,,,
511,InstaComm,Business,B2B,4,? 12.8K,? 533.7K,2019,https://instacomm.de/
512,,software & HR,,,,,,
513,Narayana,CyberTech,"B2B, B2C",3,? 12.7K,? 93.6K,2015,https://narayana.im
514,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
515,,,model,count 1Q,taxes 1Q,1Q,founded,
516,WePower,CleanTech,-,1,? 12.6K,-,2018,https://wepower.network/
517,Botguard,CyberTech,B2B,2,? 12.6K,? 2K,2019,https://botguard.net
518,Transferfast,FinTech,-,2,? 12.4K,-,2015,https://transferfast.eu/en/
519,SOMA Smart Home,Consumer,"B2B, B2C",8,? 12.4K,? 127.7K,2013,www.somasmarthome.com
520,,products and,,,,,,
521,,services,,,,,,
522,ExtendLaw OU,Business,B2B,5,? 12.4K,? 158.2K,2016,http://extendlaw.com/
523,,software & HR,,,,,,
524,Modern Mobility,Transportation,"B2G, B2C",7,? 12.2K,? 37.8K,2018,https://www.modernmobility.eu/
525,,& Logistics,,,,,,
526,Binalyze,CyberTech,"B2B, B2C",2,? 12.1K,? 1.5M,2018,www.binalyze.com
527,MyDello,Transportation,B2B,4,? 12.1K,? 586K,2018,MyDello.com
528,,& Logistics,,,,,,
529,PRNEWS.IO,AdTech &,"B2B,",2,? 11.8K,? 798.9K,2018,https://prnews.io
530,,Creative Tech,B2B2C,,,,,
531,Adact,AdTech &,B2B,3,? 11.6K,? 42.9K,2019,www.adact.me
532,,Creative Tech,,,,,,
533,Mercury Cash,FinTech,B2B2C,5,? 11.5K,-,2019,https://www.mercury.cash/
534,Hausing,PropTech &,"B2B, B2C,",2,? 11.5K,? 12.1K,2017,www.hausing.ee
535,,Construction,B2B2C,,,,,
536,Joyixir,Gaming,"B2C,",5,? 11.5K,? 83.6K,2020,https://joyixir.com
537,,,B2B2C,,,,,
538,BugBox Ltd,AgTech &,"B2B, B2C",8,? 11.4K,? 9.6K,2015,www.bugbox.ee
539,,FoodTech,,,,,,
540,ConTech,Business,"B2B, B2C",1,? 11.3K,? 97.1K,2020,https://www.consumertech.ee/
541,,software & HR,,,,,,
542,Up Catalyst,CleanTech,B2B,9,? 11.3K,? 2.1K,2019,https://www.upcatalyst.com/
543,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
544,,,model,count 1Q,taxes 1Q,1Q,founded,
545,VeeRa,FinTech,B2B,3,? 11.2K,? 78.3K,2016,https://veera.eu/
546,Marketing Sharks,AdTech &,-,6,? 11.1K,? 71.9K,2012,http://www.marketingsharks.ee/
547,,Creative Tech,,,,,,
548,RunProperty.com,PropTech &,B2B,4,? 11K,-,2021,https://runproperty.com
549,,Construction,,,,,,
550,Teamweek,Business,-,2,? 11K,? 609.7K,2017,https://teamweek.com/
551,,software & HR,,,,,,
552,InfraFly,Business,B2B,3,? 11K,? 14.4K,2017,https://oms.infrafly.ee/
553,,software & HR,,,,,,
554,Adovinci,AdTech &,B2B,4,? 11K,? 7.1K,2017,www.adovinci.com
555,,Creative Tech,,,,,,
556,QDO,Business,B2B,5,? 10.9K,? 75.3K,2019,https://qdo.ee/
557,,software & HR,,,,,,
558,Bacca,Business,"B2B, B2G,",5,? 10.8K,? 86.5K,2018,baccasoft.com
559,,software & HR,B2B2C,,,,,
560,CTF Tech,CyberTech,"B2B, B2G,",14,? 10.7K,? 10.8K,2020,www.ctftech.com
561,,,"C2C, B2C",,,,,
562,Allies,Business,B2B,8,? 10.6K,? 51.2K,2018,https://allies.digital
563,,software & HR,,,,,,
564,guavaHR,Communication,B2B,5,? 10.1K,? 49.1K,2018,www.guavahr.com
565,Sharewell,Business,B2B,7,? 10.1K,? 15.6K,2020,www.sharewell.eu
566,,software & HR,,,,,,
567,Navicup,TravelTech,"B2G,",5,? 10K,? 42.2K,2019,navicup.com
568,,,B2B2C,,,,,
569,Montonio,FinTech,"B2B,",6,? 9.9K,? 773,2018,https://montonio.com/
570,,,B2B2C,,,,,
571,Creatomus Solutions,PropTech &,B2B,8,? 9.4K,? 78.2K,2015,https://www.creatomus.com
572,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
573,,,model,count 1Q,taxes 1Q,1Q,founded,
574,Airpatrol,CleanTech,-,2,? 9.4K,? 60.3K,2012,http://www.airpatrol.eu/
575,Hoovi,FinTech,B2B,8,? 9.3K,? 64.4K,2018,www.hoovi.ee
576,Migrevention,"HealthTech, Life","B2B, B2C,",6,? 9.2K,-,2020,www.migrevention.com
577,,sciences &,B2B2C,,,,,
578,,Wellness,,,,,,
579,Leadfinder,Business,B2B,5,? 9.2K,? 60.5K,2020,www.leadfinder.ai
580,,software & HR,,,,,,
581,FanSifter,AdTech &,B2B,3,? 9.1K,? 11.5K,2019,https://fansifter.com/
582,,Creative Tech,,,,,,
583,ForPeeps Payments,FinTech,B2B2C,2,? 9.1K,? 1.8K,2018,https://forpeeps.eu
584,New Garage Time,Business,-,2,? 8.9K,? 50.2K,2011,http://www.newtime.ee/
585,,software & HR,,,,,,
586,Hive.id,CyberTech,B2B2C,1,? 8.8K,-,2018,https://hive.id
587,TutorId,EdTech,B2C,2,? 8.6K,? 3.6K,2015,https://tutor.id/
588,EnderTuring,Business,B2B,1,? 8.4K,? 71.2K,2018,https://enderturing.com
589,,software & HR,,,,,,
590,Praktikal,EdTech,"B2B, B2G,",8,? 8.4K,? 17.4K,2021,https://praktikal.ee
591,,,B2C,,,,,
592,Digital Wedding!,Consumer,"B2G, B2C",2,? 8.3K,? 36.7K,2019,www.securetech.ee/dw
593,,products and,,,,,,
594,,services,,,,,,
595,Woodpecker Software OU,Advanced,B2B,3,? 8.3K,? 94.8K,2015,www.woodpeckersystems.com
596,,Manufacturing,,,,,,
597,,& Industry,,,,,,
598,Operose Labs OU,Business,B2B,2,? 8.2K,? 700,2017,www.operose.io
599,,software & HR,,,,,,
600,DATA CORPORATION OU,Business,"B2B, B2G,",1,? 8.1K,? 8K,2018,https://identix.one
601,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
602,,,model,count 1Q,taxes 1Q,1Q,founded,
603,Vocal Image,EdTech,B2C,1,? 8K,? 142.8K,2021,https://www.vocalimage.app/
604,ALPA Kids,EdTech,"B2B, B2G,",6,? 7.8K,? 18.5K,2018,https://alpakids.com/
605,,,B2C,,,,,
606,Exscudo OU,FinTech,"B2B, B2C",3,? 7.7K,-,2016,www.exscudo.com
607,Crezu,FinTech,B2C,2,? 7.6K,? 5.8M,2018,crezu.com
608,Ringy,Consumer,B2B2C,4,? 7.6K,? 85.9K,2020,www.ringy.app
609,,products and,,,,,,
610,,services,,,,,,
611,Excipio,Business,-,1,? 7.6K,? 58.3K,2012,http://www.benuevo.com/
612,,software & HR,,,,,,
613,Einsteins Square,EdTech,B2B2C,2,? 7.5K,? 354.4K,2018,https://square.lepreschools.com
614,reWiLD,CleanTech,"B2B, B2G",6,? 7.3K,? 19.4K,2013,www.rewild.ee
615,Ari Care,CleanTech,"B2B, B2C,",6,? 7.3K,? 14.6K,2021,https://ari.shop
616,,,B2B2C,,,,,
617,Traxby,Consumer,"B2B, B2C",8,? 7.2K,? 39.5K,2013,www.traxby.com
618,,products and,,,,,,
619,,services,,,,,,
620,cyberarch consulting ou,CyberTech,"B2B, B2G,",5,? 7.2K,? 126.5K,2018,www.cyberarch.eu
621,,,B2C,,,,,
622,KrattWorks,CleanTech,"B2B, B2G,",3,? 7.2K,? 12K,2018,www.krattworks.com
623,,,"B2C,",,,,,
624,,,B2B2C,,,,,
625,DocuMental,"HealthTech, Life","B2B, B2C",1,? 7.1K,-,2016,www.documental.ee
626,,sciences &,,,,,,
627,,Wellness,,,,,,
628,VARCUS Solutions,Transportation,B2B,3,? 7K,? 28.7K,2020,https://varcus.com/
629,,& Logistics,,,,,,
630,Themo,CleanTech,B2B,6,? 7K,? 53.5K,2014,https://themo.io/
631,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
632,,,model,count 1Q,taxes 1Q,1Q,founded,
633,HUGO.legal,Business,"B2B, C2C",4,? 7K,? 256.5K,2015,www.hugo.legal
634,,software & HR,,,,,,
635,VUUHH,Business,"B2B, B2G,",2,? 6.9K,? 45.7K,2018,https://vuuhh.com
636,,software & HR,B2B2C,,,,,
637,Piixpay,FinTech,"B2B,",2,? 6.9K,? 97,2018,https://www.piixpay.com/
638,,,B2B2C,,,,,
639,NutriLoop,CleanTech,"B2B, B2G,",3,? 6.9K,? 18.7K,2018,nutriloop.org
640,,,B2C,,,,,
641,Fienta,AdTech &,"B2B, B2C",1,? 6.8K,? 77.4K,2014,https://fienta.com/
642,,Creative Tech,,,,,,
643,AdoptoMedia,AdTech &,B2B,8,? 6.8K,? 100.2K,2017,http://www.adoptomedia.com/
644,,Creative Tech,,,,,,
645,Moticheck,Business,B2B,3,? 6.8K,? 5.4K,2021,moticheck.com
646,,software & HR,,,,,,
647,LANDEX,FinTech,"B2B, B2C",3,? 6.7K,-,2021,https://www.landex.ai/
648,AlphaAR,Consumer,B2B,18,? 6.7K,? 47.8K,2018,https://alphaar.io/
649,,products and,,,,,,
650,,services,,,,,,
651,Calidity,CleanTech,B2B,7,? 6.7K,? 58K,2016,https://www.calidityapp.com/
652,Voxmate,Consumer,B2C,2,? 6.6K,-,2021,https://voxmate.com
653,,products and,,,,,,
654,,services,,,,,,
655,Merkuur OU / Mobile,EdTech,"B2B, B2G,",3,? 6.6K,? 30.7K,2016,https://www.merkuur.eu/summary
656,Workshops,,B2B2C,,,,,
657,Klovy,TravelTech,-,1,? 6K,? 66.6K,2013,http://www.klovy.com/
658,Folderit,Business,B2B,1,? 5.8K,? 45.2K,2014,https://www.folderit.com
659,,software & HR,,,,,,
660,Apptastic,AdTech &,B2B,-,? 5.8K,? 456.2K,2019,apptastic.mobi
661,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
662,,,model,count 1Q,taxes 1Q,1Q,founded,
663,,Creative Tech,,,,,,
664,itrays OU,Consumer,"B2B,",3,? 5.7K,? 83.7K,2020,https://itrays.ee
665,,products and,B2B2C,,,,,
666,,services,,,,,,
667,UXDN,Business,B2B,1,? 5.5K,? 38.5K,2019,https://flowlab.ai
668,,software & HR,,,,,,
669,Larva.io,PropTech &,"B2B,",1,? 5.5K,? 6.9K,2019,https://www.larva.io/
670,,Construction,B2B2C,,,,,
671,Reinvest24,FinTech,"B2B, B2C",12,? 5.4K,? 169.7K,2017,https://www.reinvest24.com/
672,WIP (workinpeace.io),Business,"B2B,",3,? 5.4K,? 13.9K,2018,https://workinpeace.io/venues/
673,,software & HR,B2B2C,,,,,meetings
674,WAPI,Transportation,B2B,2,? 5.4K,? 859.9K,2019,https://www.wapi.com
675,,& Logistics,,,,,,
676,SetGo,Business,B2B,2,? 5.3K,? 7.4K,2019,https://www.setgo.ee/
677,,software & HR,,,,,,
678,Snabb,Business,B2B,4,? 5.3K,? 209.2K,2015,https://barking.ee/
679,,software & HR,,,,,,
680,MOST TECHNOLOGY,Business,"B2B,",1,? 5.3K,-,2021,https://most.technology
681,,software & HR,B2B2C,,,,,
682,Teremarket,Business,-,2,? 5.2K,? 216.9K,2013,http://teremarkets.com/index.html
683,,software & HR,,,,,,
684,talents.fund,Business,"B2B, B2C,",5,? 5.2K,? 837,2019,https://talents.fund/
685,,software & HR,B2B2C,,,,,
686,Crystalspace OU,SpaceTech,"B2B,",3,? 5.1K,? 17.4K,2013,https://crystalspace.eu
687,,,B2B2C,,,,,
688,OOMZEE OU,Communication,"B2B, B2C,",1,? 5.1K,? 16K,2017,www.oomzee.com
689,,,B2B2C,,,,,
690,BHC Laboratory,CyberTech,-,1,? 5.1K,? 82.5K,2012,https://www.bhclab.com/
691,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
692,,,model,count 1Q,taxes 1Q,1Q,founded,
693,Lennuabi,TravelTech,B2C,2,? 5K,? 23.9K,2016,https://www.lennuabi.ee/en/
694,TranslateWise,Business,"B2B,",8,? 5K,-,2018,www.translatewise.com
695,,software & HR,B2B2C,,,,,
696,ContentQuo,Business,"B2B, B2G",1,? 4.8K,? 87.8K,2015,https://contentquo.com/
697,,software & HR,,,,,,
698,Polkadex,FinTech,B2C,3,? 4.8K,-,2020,https://www.polkadex.trade/
699,Gallerist,AdTech &,-,2,? 4.8K,? 20.6K,2014,http://galleristapp.com/
700,,Creative Tech,,,,,,
701,QPage.one,Business,B2B,4,? 4.8K,? 18.1K,2020,https://www.qpage.one/
702,,software & HR,,,,,,
703,CAV Solutions,CyberTech,B2B,2,? 4.7K,? 6.4K,2021,cav.ee
704,Appkeep,Business,B2B,1,? 4.7K,? 52.7K,2016,https://appkeep.co
705,,software & HR,,,,,,
706,WiseDrive,Consumer,"B2B, B2C",2,? 4.6K,? 15.2K,2019,www.wisedrive.ee
707,,products and,,,,,,
708,,services,,,,,,
709,SKYCORP,SpaceTech,"B2B, B2G",4,? 4.6K,? 2.5K,2017,www.sky-corp.eu
710,Autolevi,Transportation,"B2B, C2C,",3,? 4.6K,? 20.2K,2013,http://www.autolevi.ee/
711,,& Logistics,B2C,,,,,
712,DataCalculus,Business,B2B,2,? 4.6K,? 4.8K,2019,https://datacalculus.com/
713,,software & HR,,,,,,
714,BookSwap,Consumer,"C2C,",4,? 4.5K,? 8.1K,2016,www.bookswap.co.uk
715,,products and,B2B2C,,,,,
716,,services,,,,,,
717,Mobinner,AdTech &,"B2B, B2C",2,? 4.5K,? 99,2017,https://mobinner.com
718,,Creative Tech,,,,,,
719,BaBash,Consumer,B2B2C,2,? 4.4K,? 3.7K,2018,babash.eu
720,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
721,,,model,count 1Q,taxes 1Q,1Q,founded,
722,,services,,,,,,
723,FACT Industries,SpaceTech,B2B,4,? 4.4K,? 89,2017,www.fact-industries.com
724,Quppy,FinTech,B2B2C,1,? 4.3K,-,2018,www.quppy.com
725,Artano,FinTech,"B2B, C2C",12,? 4.3K,? 5.6K,2021,artano.io
726,Sama Sama studios,Gaming,-,5,? 4.2K,? 17.3K,2015,http://www.samasama-studios.com/
727,Introwise,Business,B2B,-,? 4.2K,? 26.5K,2020,https://www.introwise.com
728,,software & HR,,,,,,
729,GDPR Register,Business,B2B,1,? 4.1K,? 26.1K,2018,www.gdprregister.eu
730,,software & HR,,,,,,
731,Bide prints,Advanced,B2B,5,? 4K,? 33.3K,2021,www.bide.ee
732,,Manufacturing,,,,,,
733,,& Industry,,,,,,
734,Cityntel,CleanTech,-,2,? 4K,? 9.7K,2014,http://www.cityntel.com/
735,Taut,EdTech,"B2B, B2G,",3,? 4K,-,2019,https://home.tautapp.co/
736,,,B2C,,,,,
737,Soter Analytics,"HealthTech, Life","B2B, B2G",40,? 4K,-,2016,https://soteranalytics.com/
738,,sciences &,,,,,,
739,,Wellness,,,,,,
740,Edumus,EdTech,B2B,4,? 4K,-,2020,https://global.edumus.org/
741,Cake Print,Consumer,"B2B, B2C",-,? 3.9K,-,2018,printly.ee
742,,products and,,,,,,
743,,services,,,,,,
744,PocketPro,Consumer,"B2B, C2C,",3,? 3.9K,? 1.8K,2021,www.pocketpro.ee
745,,products and,B2C,,,,,
746,,services,,,,,,
747,Arf,FinTech,"B2B, B2C,",1,? 3.8K,? 2.4K,2019,https://www.arf.one/
748,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
749,,,model,count 1Q,taxes 1Q,1Q,founded,
750,C-box,Transportation,"B2B, B2C",2,? 3.8K,-,2021,c-box.eu
751,,& Logistics,,,,,,
752,Myinnergo,"HealthTech, Life",-,3,? 3.8K,? 12.1K,2014,https://www.myinnergo.co.uk/
753,,sciences &,,,,,,
754,,Wellness,,,,,,
755,CareMate,Consumer,C2C,5,? 3.7K,? 10.1K,2017,www.caremate.ee
756,,products and,,,,,,
757,,services,,,,,,
758,Remosi Technology,Communication,"B2B, B2C",2,? 3.6K,-,2019,remosi.com
759,Loti Digital,CyberTech,"B2B, B2G,",1,? 3.6K,? 46.5K,2020,https://lotidigital.com
760,,,B2B2C,,,,,
761,gratico,Business,"B2B, B2C",1,? 3.6K,? 10.5K,2020,https://www.grati.co
762,,software & HR,,,,,,
763,FashLab,AdTech &,B2B2C,2,? 3.6K,? 316.6K,2016,www.fashlab.com
764,,Creative Tech,,,,,,
765,Planyard,PropTech &,B2B,2,? 3.6K,? 23K,2018,https://www.planyard.com
766,,Construction,,,,,,
767,Workocto,Business,B2B,1,? 3.5K,-,2018,www.workocto.com
768,,software & HR,,,,,,
769,PopSpot,Communication,"C2C, B2C",1,? 3.4K,? 12.2K,2021,www.popspot.com
770,Consorto,PropTech &,"B2B,",1,? 3.4K,? 2.1K,2017,www.consorto.com
771,,Construction,B2B2C,,,,,
772,Zubax Robotics OU,SpaceTech,"B2B, B2G",2,? 3.3K,? 112.3K,2015,https://zubax.com/telega
773,KosherDev,AgTech &,-,1,? 3.3K,? 9K,2014,https://kosherdev.com/
774,,FoodTech,,,,,,
775,Snacka!,Communication,"B2B, B2C,",2,? 3.2K,? 5.3K,2021,https://www.snacka.app/
776,,,B2B2C,,,,,
777,Basaar,AdTech &,C2C,2,? 3.2K,? 17.1K,2013,https://basaar.com
778,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
779,,,model,count 1Q,taxes 1Q,1Q,founded,
780,,Creative Tech,,,,,,
781,EUROPESHUTTLE OU,TravelTech,"B2B, B2G,",2,? 3.2K,? 63.5K,2018,www.europeshuttle.com
782,,,"B2C,",,,,,
783,,,B2B2C,,,,,
784,Planlogi,Transportation,-,2,? 3.1K,? 17.4K,2018,http://planlogi.ee/
785,,& Logistics,,,,,,
786,Kalida Contract,Advanced,"B2B,",1,? 3.1K,? 55K,2020,https://visualize.kalidacontract.com
787,,Manufacturing,B2B2C,,,,,
788,,& Industry,,,,,,
789,NeuraKinesis,"HealthTech, Life","B2B, C2C",2,? 3.1K,? 52K,2017,http://neurakinesis.eu/
790,,sciences &,,,,,,
791,,Wellness,,,,,,
792,Noise Machine,AdTech &,-,1,? 3.1K,? 7.7K,2017,https://noisemachine.eu/
793,,Creative Tech,,,,,,
794,Remotely,Communication,"B2B, B2C",-,? 3K,? -192,2017,https://remotely.ee
795,Clipman,AdTech &,B2B,-,? 2.9K,? 34.9K,2016,http://clipman.com/
796,,Creative Tech,,,,,,
797,AIcont,Business,B2B,1,? 2.9K,-,2018,aicont.eu
798,,software & HR,,,,,,
799,Aerostat H2H,Business,B2B2C,4,? 2.9K,? 40K,2020,www.h2h.ee
800,,software & HR,,,,,,
801,The Maiden,Gaming,B2C,1,? 2.9K,-,2019,https://blindfoxstudio.com/
802,Votemo,AdTech &,"B2B,",4,? 2.9K,? 7.2K,2018,votemo.eu
803,,Creative Tech,B2B2C,,,,,
804,Vementis Group,"HealthTech, Life",B2B,1,? 2.8K,? 107.7K,2013,http://vementis.com/
805,,sciences &,,,,,,
806,,Wellness,,,,,,
807,Furnum OU,Consumer,B2B2C,-,? 2.8K,? 2.4K,2019,www.furnum.ee
808,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
809,,,model,count 1Q,taxes 1Q,1Q,founded,
810,,products and,,,,,,
811,,services,,,,,,
812,Moonable,FinTech,"B2B, B2G,",2,? 2.8K,? 27.9K,2021,www.moonable.finance
813,,,"C2C, B2C,",,,,,
814,,,B2B2C,,,,,
815,SmartMicroPharmacy,"HealthTech, Life",B2B2C,2,? 2.7K,? 374.3K,2017,https://glamarium.com/
816,,sciences &,,,,,,
817,,Wellness,,,,,,
818,ChatCreate,Business,"B2B,",1,? 2.7K,? 32.4K,2018,www.chatcreate.com
819,,software & HR,B2B2C,,,,,
820,ParamountDax,FinTech,B2C,1,? 2.6K,? 127.6K,2018,www.paramountdax.io
821,Power Algae,CleanTech,"B2B,",2,? 2.6K,-,2013,www.poweralgae.eu
822,,,B2B2C,,,,,
823,2local,FinTech,"B2B, B2C",1,? 2.6K,? 963,2021,https://2local.io/
824,Golbriak Space OU,SpaceTech,"B2B, B2G",-,? 2.5K,-,2017,https://golbriak.space/
825,MeGusto,AgTech &,-,2,? 2.5K,? 12.5K,2014,http://megusto.ee/
826,,FoodTech,,,,,,
827,PROXXIFY,Consumer,"B2B,",2,? 2.5K,-,2020,www.proxxify.net
828,,products and,B2B2C,,,,,
829,,services,,,,,,
830,PocketHelper,Consumer,"B2B, B2C,",-,? 2.5K,? 2.6K,2018,https://pockethelper.eu
831,,products and,B2B2C,,,,,
832,,services,,,,,,
833,AliNull,Consumer,"B2B, B2C",2,? 2.5K,-,2018,alinull.com
834,,products and,,,,,,
835,,services,,,,,,
836,BaseTracK,Transportation,B2B,4,? 2.5K,-,2019,www.basetrack.net
837,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
838,,,model,count 1Q,taxes 1Q,1Q,founded,
839,flexaa,Business,"B2B, B2G,",1,? 2.4K,? 7.9K,2020,flexaa.com
840,,software & HR,B2B2C,,,,,
841,Cyber Boxer,CyberTech,"B2B,",2,? 2.4K,-,2019,www.cyberboxer.com
842,,,B2B2C,,,,,
843,WageCan,FinTech,"B2B, B2C",1,? 2.4K,? 8K,2016,wagecan.com
844,PANGEYA,Consumer,"B2B,",1,? 2.4K,? 11.9K,2020,https://pangeyagroup.com/en/
845,,products and,B2B2C,,,,,
846,,services,,,,,,
847,Official IQ Test,"HealthTech, Life",B2C,2,? 2.4K,-,2020,https://officialiqtests.com
848,,sciences &,,,,,,
849,,Wellness,,,,,,
850,Veloxmobile OU,EdTech,B2C,3,? 2.4K,-,2017,https://multikey.app/
851,SOLVERHOOD,Business,"B2B,",-,? 2.4K,? 87.1K,2017,https://solverhood.com/
852,,software & HR,B2B2C,,,,,
853,VidiPost,AdTech &,"B2B,",1,? 2.3K,? 15K,2019,www.vidipost.com
854,,Creative Tech,B2B2C,,,,,
855,Flowbase,Advanced,"B2B,",3,? 2.3K,? 7.7K,2018,www.flowbase.io
856,,Manufacturing,B2B2C,,,,,
857,,& Industry,,,,,,
858,Challenger Solutions,CleanTech,B2B,1,? 2.3K,? 18.7K,2017,https://northwindengineering.com/
859,Sunmill,CleanTech,"B2B, B2C",1,? 2.3K,? 8,2020,www.sunmill.energy
