,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
428,Aeon Must Die! by,Gaming,"B2B, B2C,",10,? 18.9K,? 519,2016,http://limestone-games.com
429,Limestone Games Plc,,B2B2C,,,,,
430,YuMuuv,"HealthTech, Life","B2B,",5,? 18.9K,? 45.2K,2019,https://yumuuv.com
431,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
432,,,model,count 3Q,taxes 3Q,3Q,founded,
433,Relancer,Business,B2B,6,? 18.7K,? 16.6K,2020,https://relancer.com
434,,software & HR,,,,,,
435,Digiotouch,Business,"B2B, B2C,",5,? 18.7K,? 601,2018,https://www.digiotouch.com
436,,software & HR,B2B2C,,,,,
437,Marduk Technologies,SpaceTech,"B2B, B2G",8,? 18.6K,? 26K,2016,www.marduk.ee
438,Dexatel,Communication,"B2B,",3,? 18.1K,? 6.6M,2015,https://dexatel.com/
439,,,B2B2C,,,,,
440,shoproller,AdTech &,-,5,? 17.8K,? 66.5K,2012,http://www.shoproller.ee/
441,,Creative Tech,,,,,,
442,NEURISIUM,Advanced,B2B,6,? 17.6K,? 93K,2017,www.neurisium.com
443,,Manufacturing,,,,,,
444,,& Industry,,,,,,
445,Vegvisir,Advanced,"B2B, B2G",1,? 17.5K,? 65.9K,2021,https://vegvisir.ee
446,,Manufacturing,,,,,,
447,,& Industry,,,,,,
448,Synbase,"HealthTech, Life","B2B, B2G",9,? 17.1K,? 181.5K,2016,https://synbase.eu/
449,,sciences &,,,,,,
450,,Wellness,,,,,,
451,Gelatex,Advanced,B2B,5,? 17K,? 27.8K,2016,www.gelatex.com
452,,Manufacturing,,,,,,
453,,& Industry,,,,,,
454,Omniwire Estonia,FinTech,B2B2C,9,? 16.9K,-,2020,omniwire.com
455,Worksup,AdTech &,"B2B, B2G",5,? 16.8K,? 53K,2018,https://www.worksup.com/
456,,Creative Tech,,,,,,
457,hi.com,FinTech,"B2B, B2C,",6,? 16.6K,? 830.1K,2020,hi.com
458,,,B2B2C,,,,,
459,Erplybooks,FinTech,-,6,? 16.5K,? 109K,2011,https://www.erplybooks.com/
460,Triumf Health,"HealthTech, Life",B2B,5,? 16.5K,? 11.1K,2018,http://triumf.health/
461,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
462,,,model,count 3Q,taxes 3Q,3Q,founded,
463,,sciences &,,,,,,
464,,Wellness,,,,,,
465,Salto X,FinTech,B2B2C,4,? 16.5K,? 60.3K,2021,www.saltox.co
466,CostPocket,FinTech,B2B,3,? 16.5K,? 101.4K,2016,https://www.costpocket.com
467,Storadera,Communication,B2B,5,? 16.4K,? 6.6K,2019,storadera.com
468,Salto,Communication,C2C,1,? 16K,? 12K,2017,https://salto.co/
469,Bladestorm,Gaming,B2C,2,? 16K,? 350.3K,2020,bladestorm.org
470,Reverse Resources,CleanTech,B2B,3,? 16K,? 15.2K,2014,http://www.reverseresources.net
471,PDF Generator API,Business,B2B,2,? 15.4K,? 218.7K,2012,https://pdfgeneratorapi.com/
472,,software & HR,,,,,,
473,Autlo OU,Transportation,B2B2C,7,? 15.2K,? 109K,2013,www.autlo.com
474,,& Logistics,,,,,,
475,Waybiller,Transportation,"B2B, B2G",5,? 15.1K,? 29.3K,2017,https://waybiller.com
476,,& Logistics,,,,,,
477,Ultra,Gaming,B2C,7,? 14.9K,? 2M,2018,www.ultra.io
478,Ampher Technologies,CleanTech,B2B2C,7,? 14.9K,? 2.8K,2018,www.amphertech.com
479,Vespia,CyberTech,B2B,7,? 14.9K,? 12.8K,2020,https://vespia.io/
480,Rephop,FinTech,B2B,3,? 14.6K,? 54.9K,2013,https://www.rephop.com/
481,Wert,FinTech,"B2B,",24,? 14.3K,-,2020,wert.io
482,,,B2B2C,,,,,
483,Mentornaut,EdTech,B2C,9,? 14.1K,? 16.3K,2020,https://mentornaut.ee
484,GPO,CleanTech,"B2B, B2C,",2,? 14K,? 111.6K,2020,https://www.gpo-tech.com/
485,,,B2B2C,,,,,
486,Futuclass,EdTech,"B2G, B2C,",6,? 14K,? 16.7K,2019,www.futuclass.com
487,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
488,,,model,count 3Q,taxes 3Q,3Q,founded,
489,Paul-Tech,AgTech &,B2B,5,? 13.8K,? 22.3K,2019,https://paul-tech.com/
490,,FoodTech,,,,,,
491,Eliis,EdTech,"B2B, B2G,",7,? 13.7K,? 75.1K,2013,www.eliis.ee
492,,,B2C,,,,,
493,makeitneutral,CleanTech,"B2B, B2C,",7,? 13.7K,? 10.4K,2021,makeitneutral.org
494,,,B2B2C,,,,,
495,JxBrowser,Business,B2B,3,? 13.7K,? 2.8M,2016,https://www.teamdev.com/jxbrowser
496,,software & HR,,,,,,
497,CUPLOOP,CleanTech,"B2B,",8,? 13.4K,? 13.1K,2018,www.cuploop.com
498,,,B2B2C,,,,,
499,Supervisely,Business,B2B,3,? 13.3K,? 193.3K,2020,https://supervise.ly
500,,software & HR,,,,,,
501,Hundred5,Business,-,3,? 13.3K,? 226.7K,2017,http://hundred5.com/
502,,software & HR,,,,,,
503,Scalacube,Gaming,B2C,2,? 13.3K,? 1.7M,2019,https://scalacube.com
504,Dashbird,Business,-,6,? 13.3K,? 104.2K,2017,https://dashbird.io/
505,,software & HR,,,,,,
506,Upty,Consumer,B2C,20,? 13.1K,-,2018,upty.ee
507,,products and,,,,,,
508,,services,,,,,,
509,Geneto,"HealthTech, Life","B2C,",7,? 13K,? 26.9K,2016,https://geneto.com/
510,,sciences &,B2B2C,,,,,
511,,Wellness,,,,,,
512,InstaComm,Business,B2B,4,? 12.8K,? 533.7K,2019,https://instacomm.de/
513,,software & HR,,,,,,
514,Narayana,CyberTech,"B2B, B2C",3,? 12.7K,? 93.6K,2015,https://narayana.im
515,WePower,CleanTech,-,1,? 12.6K,-,2018,https://wepower.network/
516,Botguard,CyberTech,B2B,2,? 12.6K,? 2K,2019,https://botguard.net
517,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
518,,,model,count 3Q,taxes 3Q,3Q,founded,
519,SOMA Smart Home,Consumer,"B2B, B2C",8,? 12.4K,? 127.7K,2013,www.somasmarthome.com
520,,products and,,,,,,
521,,services,,,,,,
522,ExtendLaw OU,Business,B2B,5,? 12.4K,? 158.2K,2016,http://extendlaw.com/
523,,software & HR,,,,,,
524,Modern Mobility,Transportation,"B2G, B2C",7,? 12.2K,? 37.8K,2018,https://www.modernmobility.eu/
525,,& Logistics,,,,,,
526,Binalyze,CyberTech,"B2B, B2C",2,? 12.1K,? 1.5M,2018,www.binalyze.com
527,MyDello,Transportation,B2B,4,? 12.1K,? 586K,2018,MyDello.com
528,,& Logistics,,,,,,
529,PRNEWS.IO,AdTech &,"B2B,",2,? 11.8K,? 798.9K,2018,https://prnews.io
530,,Creative Tech,B2B2C,,,,,
531,Adact,AdTech &,B2B,3,? 11.6K,? 42.9K,2019,www.adact.me
532,,Creative Tech,,,,,,
533,Hausing,PropTech &,"B2B, B2C,",2,? 11.5K,? 12.1K,2017,www.hausing.ee
534,,Construction,B2B2C,,,,,
535,Joyixir,Gaming,"B2C,",5,? 11.5K,? 83.6K,2020,https://joyixir.com
536,,,B2B2C,,,,,
537,BugBox Ltd,AgTech &,"B2B, B2C",8,? 11.4K,? 9.6K,2015,www.bugbox.ee
538,,FoodTech,,,,,,
539,ConTech,Business,"B2B, B2C",1,? 11.3K,? 97.1K,2020,https://www.consumertech.ee/
540,,software & HR,,,,,,
541,Up Catalyst,CleanTech,B2B,9,? 11.3K,? 2.1K,2019,https://www.upcatalyst.com/
542,VeeRa,FinTech,B2B,3,? 11.2K,? 78.3K,2016,https://veera.eu/
543,Marketing Sharks,AdTech &,-,6,? 11.1K,? 71.9K,2012,http://www.marketingsharks.ee/
544,,Creative Tech,,,,,,
545,RunProperty.com,PropTech &,B2B,4,? 11K,-,2021,https://runproperty.com
546,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
547,,,model,count 3Q,taxes 3Q,3Q,founded,
548,Teamweek,Business,-,2,? 11K,? 609.7K,2017,https://teamweek.com/
549,,software & HR,,,,,,
550,InfraFly,Business,B2B,3,? 11K,? 14.4K,2017,https://oms.infrafly.ee/
551,,software & HR,,,,,,
552,Adovinci,AdTech &,B2B,4,? 11K,? 7.1K,2017,www.adovinci.com
553,,Creative Tech,,,,,,
554,QDO,Business,B2B,5,? 10.9K,? 75.3K,2019,https://qdo.ee/
555,,software & HR,,,,,,
556,Bacca,Business,"B2B, B2G,",5,? 10.8K,? 86.5K,2018,baccasoft.com
557,,software & HR,B2B2C,,,,,
558,CTF Tech,CyberTech,"B2B, B2G,",14,? 10.7K,? 10.8K,2020,www.ctftech.com
559,,,"C2C, B2C",,,,,
560,Allies,Business,B2B,8,? 10.6K,? 51.2K,2018,https://allies.digital
561,,software & HR,,,,,,
562,guavaHR,Communication,B2B,5,? 10.1K,? 49.1K,2018,www.guavahr.com
563,Sharewell,Business,B2B,7,? 10.1K,? 15.6K,2020,www.sharewell.eu
564,,software & HR,,,,,,
565,Navicup,TravelTech,"B2G,",5,? 10K,? 42.2K,2019,navicup.com
566,,,B2B2C,,,,,
567,Creatomus Solutions,PropTech &,B2B,8,? 9.4K,? 78.2K,2015,https://www.creatomus.com
568,,Construction,,,,,,
569,Airpatrol,CleanTech,-,2,? 9.4K,? 60.3K,2012,http://www.airpatrol.eu/
570,Hoovi,FinTech,B2B,8,? 9.3K,? 64.4K,2018,www.hoovi.ee
571,Migrevention,"HealthTech, Life","B2B, B2C,",6,? 9.2K,-,2020,www.migrevention.com
572,,sciences &,B2B2C,,,,,
573,,Wellness,,,,,,
574,Leadfinder,Business,B2B,5,? 9.2K,? 60.5K,2020,www.leadfinder.ai
575,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
576,,,model,count 3Q,taxes 3Q,3Q,founded,
577,FanSifter,AdTech &,B2B,3,? 9.1K,? 11.5K,2019,https://fansifter.com/
578,,Creative Tech,,,,,,
579,ForPeeps Payments,FinTech,B2B2C,2,? 9.1K,? 1.8K,2018,https://forpeeps.eu
580,New Garage Time,Business,-,2,? 8.9K,? 50.2K,2011,http://www.newtime.ee/
581,,software & HR,,,,,,
582,Hive.id,CyberTech,B2B2C,1,? 8.8K,-,2018,https://hive.id
583,TutorId,EdTech,B2C,2,? 8.6K,? 3.6K,2015,https://tutor.id/
584,EnderTuring,Business,B2B,1,? 8.4K,? 71.2K,2018,https://enderturing.com
585,,software & HR,,,,,,
586,Praktikal,EdTech,"B2B, B2G,",8,? 8.4K,? 17.4K,2021,https://praktikal.ee
587,,,B2C,,,,,
588,Digital Wedding!,Consumer,"B2G, B2C",2,? 8.3K,? 36.7K,2019,www.securetech.ee/dw
589,,products and,,,,,,
590,,services,,,,,,
591,Woodpecker Software OU,Advanced,B2B,3,? 8.3K,? 94.8K,2015,www.woodpeckersystems.com
592,,Manufacturing,,,,,,
593,,& Industry,,,,,,
594,Operose Labs OU,Business,B2B,2,? 8.2K,? 700,2017,www.operose.io
595,,software & HR,,,,,,
596,DATA CORPORATION OU,Business,"B2B, B2G,",1,? 8.1K,? 8K,2018,https://identix.one
597,,software & HR,B2B2C,,,,,
598,Vocal Image,EdTech,B2C,1,? 8K,? 142.8K,2021,https://www.vocalimage.app/
599,ALPA Kids,EdTech,"B2B, B2G,",6,? 7.8K,? 18.5K,2018,https://alpakids.com/
600,,,B2C,,,,,
601,Montonio,FinTech,"B2B,",6,? 7.8K,? 960,2018,https://montonio.com/
602,,,B2B2C,,,,,
603,Exscudo OU,FinTech,"B2B, B2C",3,? 7.7K,-,2016,www.exscudo.com
604,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
605,,,model,count 3Q,taxes 3Q,3Q,founded,
606,Investorise,FinTech,-,-,? 7.7K,? 19.9K,2017,https://investorise.com/
607,Crezu,FinTech,B2C,2,? 7.6K,? 5.8M,2018,crezu.com
608,Ringy,Consumer,B2B2C,4,? 7.6K,? 85.9K,2020,www.ringy.app
609,,products and,,,,,,
610,,services,,,,,,
611,Excipio,Business,-,1,? 7.6K,? 58.3K,2012,http://www.benuevo.com/
612,,software & HR,,,,,,
613,Einsteins Square,EdTech,B2B2C,2,? 7.5K,? 354.4K,2018,https://square.lepreschools.com
614,reWiLD,CleanTech,"B2B, B2G",6,? 7.3K,? 19.4K,2013,www.rewild.ee
615,Ari Care,CleanTech,"B2B, B2C,",6,? 7.3K,? 14.6K,2021,https://ari.shop
616,,,B2B2C,,,,,
617,Traxby,Consumer,"B2B, B2C",8,? 7.2K,? 39.5K,2013,www.traxby.com
618,,products and,,,,,,
619,,services,,,,,,
620,cyberarch consulting ou,CyberTech,"B2B, B2G,",5,? 7.2K,? 126.5K,2018,www.cyberarch.eu
621,,,B2C,,,,,
622,KrattWorks,CleanTech,"B2B, B2G,",3,? 7.2K,? 12K,2018,www.krattworks.com
623,,,"B2C,",,,,,
624,,,B2B2C,,,,,
625,DocuMental,"HealthTech, Life","B2B, B2C",1,? 7.1K,-,2016,www.documental.ee
626,,sciences &,,,,,,
627,,Wellness,,,,,,
628,VARCUS Solutions,Transportation,B2B,3,? 7K,? 28.7K,2020,https://varcus.com/
629,,& Logistics,,,,,,
630,Themo,CleanTech,B2B,6,? 7K,? 53.5K,2014,https://themo.io/
631,HUGO.legal,Business,"B2B, C2C",4,? 7K,? 256.5K,2015,www.hugo.legal
632,,software & HR,,,,,,
633,Neuromation,Business,-,1,? 7K,-,2016,https://www.neuromation.io/en/
634,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
635,,,model,count 3Q,taxes 3Q,3Q,founded,
636,,software & HR,,,,,,
637,Piixpay,FinTech,"B2B,",2,? 6.9K,? 97,2018,https://www.piixpay.com/
638,,,B2B2C,,,,,
639,NutriLoop,CleanTech,"B2B, B2G,",3,? 6.9K,? 18.7K,2018,nutriloop.org
640,,,B2C,,,,,
641,Fienta,AdTech &,"B2B, B2C",1,? 6.8K,? 77.4K,2014,https://fienta.com/
642,,Creative Tech,,,,,,
643,AdoptoMedia,AdTech &,B2B,8,? 6.8K,? 100.2K,2017,http://www.adoptomedia.com/
644,,Creative Tech,,,,,,
645,Moticheck,Business,B2B,3,? 6.8K,? 5.4K,2021,moticheck.com
646,,software & HR,,,,,,
647,LANDEX,FinTech,"B2B, B2C",3,? 6.7K,-,2021,https://www.landex.ai/
648,AlphaAR,Consumer,B2B,18,? 6.7K,? 47.8K,2018,https://alphaar.io/
649,,products and,,,,,,
650,,services,,,,,,
651,Calidity,CleanTech,B2B,7,? 6.7K,? 58K,2016,https://www.calidityapp.com/
652,Voxmate,Consumer,B2C,2,? 6.6K,-,2021,https://voxmate.com
653,,products and,,,,,,
654,,services,,,,,,
655,Merkuur OU / Mobile,EdTech,"B2B, B2G,",3,? 6.6K,? 30.7K,2016,https://www.merkuur.eu/summary
656,Workshops,,B2B2C,,,,,
657,VUUHH,Business,"B2B, B2G,",3,? 6.1K,? 74.2K,2018,https://vuuhh.com
658,,software & HR,B2B2C,,,,,
659,Klovy,TravelTech,-,1,? 6K,? 66.6K,2013,http://www.klovy.com/
660,Folderit,Business,B2B,1,? 5.8K,? 45.2K,2014,https://www.folderit.com
661,,software & HR,,,,,,
662,Apptastic,AdTech &,B2B,-,? 5.8K,? 456.2K,2019,apptastic.mobi
663,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
664,,,model,count 3Q,taxes 3Q,3Q,founded,
665,itrays OU,Consumer,"B2B,",3,? 5.7K,? 83.7K,2020,https://itrays.ee
666,,products and,B2B2C,,,,,
667,,services,,,,,,
668,UXDN,Business,B2B,1,? 5.5K,? 38.5K,2019,https://flowlab.ai
669,,software & HR,,,,,,
670,Larva.io,PropTech &,"B2B,",1,? 5.5K,? 6.9K,2019,https://www.larva.io/
671,,Construction,B2B2C,,,,,
672,Reinvest24,FinTech,"B2B, B2C",12,? 5.4K,? 169.7K,2017,https://www.reinvest24.com/
673,WIP (workinpeace.io),Business,"B2B,",3,? 5.4K,? 13.9K,2018,https://workinpeace.io/venues/
674,,software & HR,B2B2C,,,,,meetings
675,WAPI,Transportation,B2B,2,? 5.4K,? 859.9K,2019,https://www.wapi.com
676,,& Logistics,,,,,,
677,SetGo,Business,B2B,2,? 5.3K,? 7.4K,2019,https://www.setgo.ee/
678,,software & HR,,,,,,
679,MOST TECHNOLOGY,Business,"B2B,",1,? 5.3K,-,2021,https://most.technology
680,,software & HR,B2B2C,,,,,
681,Teremarket,Business,-,2,? 5.2K,? 216.9K,2013,http://teremarkets.com/index.html
682,,software & HR,,,,,,
683,Crystalspace OU,SpaceTech,"B2B,",3,? 5.1K,? 17.4K,2013,https://crystalspace.eu
684,,,B2B2C,,,,,
685,BHC Laboratory,CyberTech,-,1,? 5.1K,? 82.5K,2012,https://www.bhclab.com/
686,Lennuabi,TravelTech,B2C,2,? 5K,? 23.9K,2016,https://www.lennuabi.ee/en/
687,TranslateWise,Business,"B2B,",8,? 5K,-,2018,www.translatewise.com
688,,software & HR,B2B2C,,,,,
689,ContentQuo,Business,"B2B, B2G",1,? 4.8K,? 87.8K,2015,https://contentquo.com/
690,,software & HR,,,,,,
691,Polkadex,FinTech,B2C,3,? 4.8K,-,2020,https://www.polkadex.trade/
692,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
693,,,model,count 3Q,taxes 3Q,3Q,founded,
694,Gallerist,AdTech &,-,2,? 4.8K,? 20.6K,2014,http://galleristapp.com/
695,,Creative Tech,,,,,,
696,QPage.one,Business,B2B,4,? 4.8K,? 18.1K,2020,https://www.qpage.one/
697,,software & HR,,,,,,
698,CAV Solutions,CyberTech,B2B,2,? 4.7K,? 6.4K,2021,cav.ee
699,Appkeep,Business,B2B,1,? 4.7K,? 52.7K,2016,https://appkeep.co
700,,software & HR,,,,,,
701,WiseDrive,Consumer,"B2B, B2C",2,? 4.6K,? 15.2K,2019,www.wisedrive.ee
702,,products and,,,,,,
703,,services,,,,,,
704,SKYCORP,SpaceTech,"B2B, B2G",4,? 4.6K,? 2.5K,2017,www.sky-corp.eu
705,Autolevi,Transportation,"B2B, C2C,",3,? 4.6K,? 20.2K,2013,http://www.autolevi.ee/
706,,& Logistics,B2C,,,,,
707,DataCalculus,Business,B2B,2,? 4.6K,? 4.8K,2019,https://datacalculus.com/
708,,software & HR,,,,,,
709,BookSwap,Consumer,"C2C,",4,? 4.5K,? 8.1K,2016,www.bookswap.co.uk
710,,products and,B2B2C,,,,,
711,,services,,,,,,
712,Mobinner,AdTech &,"B2B, B2C",2,? 4.5K,? 99,2017,https://mobinner.com
713,,Creative Tech,,,,,,
714,BaBash,Consumer,B2B2C,2,? 4.4K,? 3.7K,2018,babash.eu
715,,products and,,,,,,
716,,services,,,,,,
717,FACT Industries,SpaceTech,B2B,4,? 4.4K,? 89,2017,www.fact-industries.com
718,Quppy,FinTech,B2B2C,1,? 4.3K,-,2018,www.quppy.com
719,Artano,FinTech,"B2B, C2C",12,? 4.3K,? 5.6K,2021,artano.io
720,Sama Sama studios,Gaming,-,5,? 4.2K,? 17.3K,2015,http://www.samasama-studios.com/
721,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
722,,,model,count 3Q,taxes 3Q,3Q,founded,
723,Introwise,Business,B2B,-,? 4.2K,? 26.5K,2020,https://www.introwise.com
724,,software & HR,,,,,,
725,GDPR Register,Business,B2B,1,? 4.1K,? 26.1K,2018,www.gdprregister.eu
726,,software & HR,,,,,,
727,Bide prints,Advanced,B2B,5,? 4K,? 33.3K,2021,www.bide.ee
728,,Manufacturing,,,,,,
729,,& Industry,,,,,,
730,Cityntel,CleanTech,-,2,? 4K,? 9.7K,2014,http://www.cityntel.com/
731,Taut,EdTech,"B2B, B2G,",3,? 4K,-,2019,https://home.tautapp.co/
732,,,B2C,,,,,
733,Soter Analytics,"HealthTech, Life","B2B, B2G",40,? 4K,-,2016,https://soteranalytics.com/
734,,sciences &,,,,,,
735,,Wellness,,,,,,
736,Edumus,EdTech,B2B,4,? 4K,-,2020,https://global.edumus.org/
737,Cake Print,Consumer,"B2B, B2C",-,? 3.9K,-,2018,printly.ee
738,,products and,,,,,,
739,,services,,,,,,
740,PocketPro,Consumer,"B2B, C2C,",3,? 3.9K,? 1.8K,2021,www.pocketpro.ee
741,,products and,B2C,,,,,
742,,services,,,,,,
743,Arf,FinTech,"B2B, B2C,",1,? 3.8K,? 2.4K,2019,https://www.arf.one/
744,,,B2B2C,,,,,
745,C-box,Transportation,"B2B, B2C",2,? 3.8K,-,2021,c-box.eu
746,,& Logistics,,,,,,
747,Myinnergo,"HealthTech, Life",-,3,? 3.8K,? 12.1K,2014,https://www.myinnergo.co.uk/
748,,sciences &,,,,,,
749,,Wellness,,,,,,
750,CareMate,Consumer,C2C,5,? 3.7K,? 10.1K,2017,www.caremate.ee
751,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
752,,,model,count 3Q,taxes 3Q,3Q,founded,
753,,services,,,,,,
754,Remosi Technology,Communication,"B2B, B2C",2,? 3.6K,-,2019,remosi.com
755,Loti Digital,CyberTech,"B2B, B2G,",1,? 3.6K,? 46.5K,2020,https://lotidigital.com
756,,,B2B2C,,,,,
757,gratico,Business,"B2B, B2C",1,? 3.6K,? 10.5K,2020,https://www.grati.co
758,,software & HR,,,,,,
759,FashLab,AdTech &,B2B2C,2,? 3.6K,? 316.6K,2016,www.fashlab.com
760,,Creative Tech,,,,,,
761,Planyard,PropTech &,B2B,2,? 3.6K,? 23K,2018,https://www.planyard.com
762,,Construction,,,,,,
763,PopSpot,Communication,"C2C, B2C",1,? 3.4K,? 12.2K,2021,www.popspot.com
764,Consorto,PropTech &,"B2B,",1,? 3.4K,? 2.1K,2017,www.consorto.com
765,,Construction,B2B2C,,,,,
766,Zubax Robotics OU,SpaceTech,"B2B, B2G",2,? 3.3K,? 112.3K,2015,https://zubax.com/telega
767,KosherDev,AgTech &,-,1,? 3.3K,? 9K,2014,https://kosherdev.com/
768,,FoodTech,,,,,,
769,Snacka!,Communication,"B2B, B2C,",2,? 3.2K,? 5.3K,2021,https://www.snacka.app/
770,,,B2B2C,,,,,
771,Basaar,AdTech &,C2C,2,? 3.2K,? 17.1K,2013,https://basaar.com
772,,Creative Tech,,,,,,
773,EUROPESHUTTLE OU,TravelTech,"B2B, B2G,",2,? 3.2K,? 63.5K,2018,www.europeshuttle.com
774,,,"B2C,",,,,,
775,,,B2B2C,,,,,
776,Planlogi,Transportation,-,2,? 3.1K,? 17.4K,2018,http://planlogi.ee/
777,,& Logistics,,,,,,
778,Kalida Contract,Advanced,"B2B,",1,? 3.1K,? 55K,2020,https://visualize.kalidacontract.com
779,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
780,,,model,count 3Q,taxes 3Q,3Q,founded,
781,NeuraKinesis,"HealthTech, Life","B2B, C2C",2,? 3.1K,? 52K,2017,http://neurakinesis.eu/
782,,sciences &,,,,,,
783,,Wellness,,,,,,
784,Noise Machine,AdTech &,-,1,? 3.1K,? 7.7K,2017,https://noisemachine.eu/
785,,Creative Tech,,,,,,
786,Remotely,Communication,"B2B, B2C",-,? 3K,? -192,2017,https://remotely.ee
787,AIcont,Business,B2B,1,? 2.9K,-,2018,aicont.eu
788,,software & HR,,,,,,
789,Aerostat H2H,Business,B2B2C,4,? 2.9K,? 40K,2020,www.h2h.ee
790,,software & HR,,,,,,
791,The Maiden,Gaming,B2C,1,? 2.9K,-,2019,https://blindfoxstudio.com/
792,Votemo,AdTech &,"B2B,",4,? 2.9K,? 7.2K,2018,votemo.eu
793,,Creative Tech,B2B2C,,,,,
794,Vementis Group,"HealthTech, Life",B2B,1,? 2.8K,? 107.7K,2013,http://vementis.com/
795,,sciences &,,,,,,
796,,Wellness,,,,,,
797,Mercury Cash,FinTech,B2B2C,4,? 2.8K,-,2019,https://www.mercury.cash/
798,Furnum OU,Consumer,B2B2C,-,? 2.8K,? 2.4K,2019,www.furnum.ee
799,,products and,,,,,,
800,,services,,,,,,
801,Moonable,FinTech,"B2B, B2G,",2,? 2.8K,? 27.9K,2021,www.moonable.finance
802,,,"C2C, B2C,",,,,,
803,,,B2B2C,,,,,
804,SmartMicroPharmacy,"HealthTech, Life",B2B2C,2,? 2.7K,? 374.3K,2017,https://glamarium.com/
805,,sciences &,,,,,,
806,,Wellness,,,,,,
807,ChatCreate,Business,"B2B,",1,? 2.7K,? 32.4K,2018,www.chatcreate.com
808,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
809,,,model,count 3Q,taxes 3Q,3Q,founded,
810,ParamountDax,FinTech,B2C,1,? 2.6K,? 127.6K,2018,www.paramountdax.io
811,Power Algae,CleanTech,"B2B,",2,? 2.6K,-,2013,www.poweralgae.eu
812,,,B2B2C,,,,,
813,OOMZEE OU,Communication,"B2B, B2C,",1,? 2.6K,? 28.3K,2017,www.oomzee.com
814,,,B2B2C,,,,,
815,2local,FinTech,"B2B, B2C",1,? 2.6K,? 963,2021,https://2local.io/
816,Golbriak Space OU,SpaceTech,"B2B, B2G",-,? 2.5K,-,2017,https://golbriak.space/
817,MeGusto,AgTech &,-,2,? 2.5K,? 12.5K,2014,http://megusto.ee/
818,,FoodTech,,,,,,
819,PROXXIFY,Consumer,"B2B,",2,? 2.5K,-,2020,www.proxxify.net
820,,products and,B2B2C,,,,,
821,,services,,,,,,
822,PocketHelper,Consumer,"B2B, B2C,",-,? 2.5K,? 2.6K,2018,https://pockethelper.eu
823,,products and,B2B2C,,,,,
824,,services,,,,,,
825,AliNull,Consumer,"B2B, B2C",2,? 2.5K,-,2018,alinull.com
826,,products and,,,,,,
827,,services,,,,,,
828,GrandTime,"HealthTech, Life",B2C,2,? 2.5K,? 3.9K,2019,www.grandtime.app
829,,sciences &,,,,,,
830,,Wellness,,,,,,
831,BaseTracK,Transportation,B2B,4,? 2.5K,-,2019,www.basetrack.net
832,,& Logistics,,,,,,
833,flexaa,Business,"B2B, B2G,",1,? 2.4K,? 7.9K,2020,flexaa.com
834,,software & HR,B2B2C,,,,,
835,Cyber Boxer,CyberTech,"B2B,",2,? 2.4K,-,2019,www.cyberboxer.com
836,,,B2B2C,,,,,
837,WageCan,FinTech,"B2B, B2C",1,? 2.4K,? 8K,2016,wagecan.com
838,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
839,,,model,count 3Q,taxes 3Q,3Q,founded,
840,PANGEYA,Consumer,"B2B,",1,? 2.4K,? 11.9K,2020,https://pangeyagroup.com/en/
841,,products and,B2B2C,,,,,
842,,services,,,,,,
843,Official IQ Test,"HealthTech, Life",B2C,2,? 2.4K,-,2020,https://officialiqtests.com
844,,sciences &,,,,,,
845,,Wellness,,,,,,
846,Veloxmobile OU,EdTech,B2C,3,? 2.4K,-,2017,https://multikey.app/
847,SOLVERHOOD,Business,"B2B,",-,? 2.4K,? 87.1K,2017,https://solverhood.com/
848,,software & HR,B2B2C,,,,,
849,VidiPost,AdTech &,"B2B,",1,? 2.3K,? 15K,2019,www.vidipost.com
850,,Creative Tech,B2B2C,,,,,
851,Flowbase,Advanced,"B2B,",3,? 2.3K,? 7.7K,2018,www.flowbase.io
852,,Manufacturing,B2B2C,,,,,
853,,& Industry,,,,,,
854,Challenger Solutions,CleanTech,B2B,1,? 2.3K,? 18.7K,2017,https://northwindengineering.com/
855,Sunmill,CleanTech,"B2B, B2C",1,? 2.3K,? 8,2020,www.sunmill.energy
856,Gigimot,"HealthTech, Life",B2B,1,? 2.3K,-,2020,https://www.gigimot.com
857,,sciences &,,,,,,
858,,Wellness,,,,,,
859,Circup,CleanTech,"B2B,",-,? 2.2K,-,2018,https://circup.io/
860,,,B2B2C,,,,,
861,TwogNation,Gaming,B2C,1,? 2.2K,? 128.1K,2017,www.twoghub.com
